ReportingArea,State,IssueDate,ForecastDate,ForecastPeriod,Parameter,AQI,AQI Category,LevelOfHealthConcern,ActionDayName,ActionDay,TimeZone,Latitude,Longitude,Acquired
Central LA CO,CA,6/27/2012 0:00,6/28/2012 0:00,Next Day,PM10,28,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/27/2012 0:00,6/28/2012 0:00,Next Day,PM2.5,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/28/2012 0:00,6/29/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/28/2012 0:00,6/29/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/28/2012 0:00,6/29/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/28/2012 0:00,6/29/2012 0:00,Next Day,PM10,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/28/2012 0:00,6/29/2012 0:00,Next Day,PM2.5,60,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/29/2012 0:00,6/30/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/29/2012 0:00,6/30/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/29/2012 0:00,6/30/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/29/2012 0:00,6/30/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/29/2012 0:00,6/30/2012 0:00,Next Day,PM2.5,60,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/30/2012 0:00,7/1/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/30/2012 0:00,7/1/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/30/2012 0:00,7/1/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/30/2012 0:00,7/1/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,6/30/2012 0:00,7/1/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/1/2012 0:00,7/2/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/1/2012 0:00,7/2/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/1/2012 0:00,7/2/2012 0:00,Next Day,OZONE,44,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/1/2012 0:00,7/2/2012 0:00,Next Day,PM10,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/1/2012 0:00,7/2/2012 0:00,Next Day,PM2.5,60,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/2/2012 0:00,7/3/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/2/2012 0:00,7/3/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/2/2012 0:00,7/3/2012 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/2/2012 0:00,7/3/2012 0:00,Next Day,PM10,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/2/2012 0:00,7/3/2012 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/3/2012 0:00,7/4/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/3/2012 0:00,7/4/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/3/2012 0:00,7/4/2012 0:00,Next Day,OZONE,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/3/2012 0:00,7/4/2012 0:00,Next Day,PM10,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/3/2012 0:00,7/4/2012 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/4/2012 0:00,7/5/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/4/2012 0:00,7/5/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/4/2012 0:00,7/5/2012 0:00,Next Day,OZONE,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/4/2012 0:00,7/5/2012 0:00,Next Day,PM10,43,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/4/2012 0:00,7/5/2012 0:00,Next Day,PM2.5,77,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/5/2012 0:00,7/6/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/5/2012 0:00,7/6/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/5/2012 0:00,7/6/2012 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/5/2012 0:00,7/6/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/5/2012 0:00,7/6/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/6/2012 0:00,7/7/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/6/2012 0:00,7/7/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/6/2012 0:00,7/7/2012 0:00,Next Day,OZONE,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/6/2012 0:00,7/7/2012 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/6/2012 0:00,7/7/2012 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/7/2012 0:00,7/8/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/7/2012 0:00,7/8/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/7/2012 0:00,7/8/2012 0:00,Next Day,OZONE,64,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/7/2012 0:00,7/8/2012 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/7/2012 0:00,7/8/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/8/2012 0:00,7/9/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/8/2012 0:00,7/9/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/8/2012 0:00,7/9/2012 0:00,Next Day,OZONE,44,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/8/2012 0:00,7/9/2012 0:00,Next Day,PM10,22,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/8/2012 0:00,7/9/2012 0:00,Next Day,PM2.5,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/9/2012 0:00,7/10/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/9/2012 0:00,7/10/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/9/2012 0:00,7/10/2012 0:00,Next Day,OZONE,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/9/2012 0:00,7/10/2012 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/9/2012 0:00,7/10/2012 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/10/2012 0:00,7/11/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/10/2012 0:00,7/11/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/10/2012 0:00,7/11/2012 0:00,Next Day,OZONE,48,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/10/2012 0:00,7/11/2012 0:00,Next Day,PM10,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/10/2012 0:00,7/11/2012 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/11/2012 0:00,7/12/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/11/2012 0:00,7/12/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/11/2012 0:00,7/12/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/11/2012 0:00,7/12/2012 0:00,Next Day,PM10,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/11/2012 0:00,7/12/2012 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/12/2012 0:00,7/13/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/12/2012 0:00,7/13/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/12/2012 0:00,7/13/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/12/2012 0:00,7/13/2012 0:00,Next Day,PM10,37,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/12/2012 0:00,7/13/2012 0:00,Next Day,PM2.5,60,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/13/2012 0:00,7/14/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/13/2012 0:00,7/14/2012 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/13/2012 0:00,7/14/2012 0:00,Next Day,OZONE,27,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/13/2012 0:00,7/14/2012 0:00,Next Day,PM10,44,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/13/2012 0:00,7/14/2012 0:00,Next Day,PM2.5,65,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/15/2012 0:00,Same Day,OZONE,44,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/15/2012 0:00,Same Day,PM2.5,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/14/2012 0:00,7/15/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/14/2012 0:00,7/15/2012 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/14/2012 0:00,7/15/2012 0:00,Next Day,OZONE,44,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/14/2012 0:00,7/15/2012 0:00,Next Day,PM10,32,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/14/2012 0:00,7/15/2012 0:00,Next Day,PM2.5,52,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/16/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/16/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/16/2012 0:00,Next Day,OZONE,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/16/2012 0:00,Next Day,PM10,26,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/15/2012 0:00,7/16/2012 0:00,Next Day,PM2.5,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/16/2012 0:00,7/17/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/16/2012 0:00,7/17/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/16/2012 0:00,7/17/2012 0:00,Next Day,OZONE,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/16/2012 0:00,7/17/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/16/2012 0:00,7/17/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/17/2012 0:00,7/18/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/17/2012 0:00,7/18/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/17/2012 0:00,7/18/2012 0:00,Next Day,OZONE,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/17/2012 0:00,7/18/2012 0:00,Next Day,PM10,19,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/17/2012 0:00,7/18/2012 0:00,Next Day,PM2.5,26,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/18/2012 0:00,7/19/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/18/2012 0:00,7/19/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/18/2012 0:00,7/19/2012 0:00,Next Day,OZONE,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/18/2012 0:00,7/19/2012 0:00,Next Day,PM10,26,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/18/2012 0:00,7/19/2012 0:00,Next Day,PM2.5,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/19/2012 0:00,7/20/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/19/2012 0:00,7/20/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/19/2012 0:00,7/20/2012 0:00,Next Day,OZONE,44,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/19/2012 0:00,7/20/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/19/2012 0:00,7/20/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/20/2012 0:00,7/21/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/20/2012 0:00,7/21/2012 0:00,Next Day,NO2,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/20/2012 0:00,7/21/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/20/2012 0:00,7/21/2012 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/20/2012 0:00,7/21/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/21/2012 0:00,7/22/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/21/2012 0:00,7/22/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/21/2012 0:00,7/22/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/21/2012 0:00,7/22/2012 0:00,Next Day,PM10,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/21/2012 0:00,7/22/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/22/2012 0:00,7/23/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/22/2012 0:00,7/23/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/22/2012 0:00,7/23/2012 0:00,Next Day,OZONE,46,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/22/2012 0:00,7/23/2012 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/22/2012 0:00,7/23/2012 0:00,Next Day,PM2.5,62,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/23/2012 0:00,7/24/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/23/2012 0:00,7/24/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/23/2012 0:00,7/24/2012 0:00,Next Day,OZONE,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/23/2012 0:00,7/24/2012 0:00,Next Day,PM10,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/23/2012 0:00,7/24/2012 0:00,Next Day,PM2.5,67,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/24/2012 0:00,7/25/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/24/2012 0:00,7/25/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/24/2012 0:00,7/25/2012 0:00,Next Day,OZONE,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/24/2012 0:00,7/25/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/24/2012 0:00,7/25/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/25/2012 0:00,7/26/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/25/2012 0:00,7/26/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/25/2012 0:00,7/26/2012 0:00,Next Day,OZONE,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/25/2012 0:00,7/26/2012 0:00,Next Day,PM10,30,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/25/2012 0:00,7/26/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/26/2012 0:00,7/27/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/26/2012 0:00,7/27/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/26/2012 0:00,7/27/2012 0:00,Next Day,OZONE,35,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/26/2012 0:00,7/27/2012 0:00,Next Day,PM10,29,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/26/2012 0:00,7/27/2012 0:00,Next Day,PM2.5,45,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/27/2012 0:00,7/28/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/27/2012 0:00,7/28/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/27/2012 0:00,7/28/2012 0:00,Next Day,OZONE,39,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/27/2012 0:00,7/28/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/27/2012 0:00,7/28/2012 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/28/2012 0:00,7/29/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/28/2012 0:00,7/29/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/28/2012 0:00,7/29/2012 0:00,Next Day,OZONE,54,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/28/2012 0:00,7/29/2012 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/28/2012 0:00,7/29/2012 0:00,Next Day,PM2.5,62,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/29/2012 0:00,7/30/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/29/2012 0:00,7/30/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/29/2012 0:00,7/30/2012 0:00,Next Day,OZONE,47,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/29/2012 0:00,7/30/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/29/2012 0:00,7/30/2012 0:00,Next Day,PM2.5,57,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/30/2012 0:00,7/31/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/30/2012 0:00,7/31/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/30/2012 0:00,7/31/2012 0:00,Next Day,OZONE,38,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/30/2012 0:00,7/31/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/30/2012 0:00,7/31/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/31/2012 0:00,8/1/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/31/2012 0:00,8/1/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/31/2012 0:00,8/1/2012 0:00,Next Day,OZONE,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/31/2012 0:00,8/1/2012 0:00,Next Day,PM10,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,7/31/2012 0:00,8/1/2012 0:00,Next Day,PM2.5,55,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/1/2012 0:00,8/2/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/1/2012 0:00,8/2/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/1/2012 0:00,8/2/2012 0:00,Next Day,OZONE,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/1/2012 0:00,8/2/2012 0:00,Next Day,PM10,36,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/1/2012 0:00,8/2/2012 0:00,Next Day,PM2.5,60,2,Moderate,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/2/2012 0:00,8/3/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/2/2012 0:00,8/3/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/2/2012 0:00,8/3/2012 0:00,Next Day,OZONE,33,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/2/2012 0:00,8/3/2012 0:00,Next Day,PM10,31,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/2/2012 0:00,8/3/2012 0:00,Next Day,PM2.5,49,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/3/2012 0:00,8/4/2012 0:00,Next Day,CO,15,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/3/2012 0:00,8/4/2012 0:00,Next Day,NO2,20,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/3/2012 0:00,8/4/2012 0:00,Next Day,OZONE,42,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
Central LA CO,CA,8/3/2012 0:00,8/4/2012 0:00,Next Day,PM10,34,1,Good,NULL,0,PST,34.0663,-118.2266,Submitted
